,price,lprice,square,rooms,floor,mfloor,station,metro,dmetro,link,add,lat,lon
1724,220000000,19.20913810431664,147.3,4,7,9,метро Раменки,6 минут на транспорте,6,https://www.cian.ru/sale/flat/315545630/,"Мосфильмовская ул., 1к6",55.717599,37.5258
1725,43000000,17.576710673657836,100.0,4,16,22,метро Раменки,7 минут пешком,7,https://www.cian.ru/sale/flat/314812485/,"Мичуринский просп., 35",55.692993,37.501205
1726,60000000,17.909855120186375,84.0,3,44,52,метро Раменки,12 минут пешком,12,https://www.cian.ru/sale/flat/307397901/,"Мичуринский просп., 56",55.695509,37.485727
1727,220000000,19.20913810431664,143.7,4,7,9,метро Раменки,6 минут на транспорте,6,https://www.cian.ru/sale/flat/313727571/,"Мосфильмовская ул., 1к6",55.717599,37.5258
1728,295450000,19.50401017575596,240.0,5,3,12,метро Раменки,6 минут на транспорте,6,https://www.cian.ru/sale/flat/313474233/,"Мосфильмовская ул., 1к5",55.717999,37.526591
1729,13400000,16.41076526492114,32.0,1,5,9,метро Раменки,16 минут пешком,16,https://www.cian.ru/sale/flat/313728887/,"Ломоносовский просп., 39",55.706802,37.506109
1730,14750000,16.5067536407501,33.0,1,5,12,метро Раменки,7 минут пешком,7,https://www.cian.ru/sale/flat/315868790/,"Мичуринский просп., 54К2",55.694008,37.48879
1731,14900000,16.51687177091569,34.0,1,10,12,метро Раменки,8 минут пешком,8,https://www.cian.ru/sale/flat/315832510/,"Мичуринский просп., 54К3",55.694236,37.487496
1732,14900000,16.51687177091569,35.4,1,1,9,метро Раменки,20 минут пешком,20,https://www.cian.ru/sale/flat/287162281/,"ул. Удальцова, 87К5",55.684102,37.486589
1733,37000000,17.4264284706085,70.0,2,14,17,метро Раменки,11 минут пешком,11,https://www.cian.ru/sale/flat/315602002/,"Мичуринский просп., 11К2",55.700456,37.510781
1734,15000000,16.523560759066484,52.0,2,1,16,метро Раменки,4 минуты пешком,4,https://www.cian.ru/sale/flat/314798878/,"Мичуринский просп., 44К1",55.695093,37.492159
1735,22500000,16.929025867174648,76.0,3,1,17,метро Раменки,6 минут пешком,6,https://www.cian.ru/sale/flat/309281423/,"Мичуринский просп., 25К4",55.695256,37.504969
1736,30500000,17.23323724157764,71.0,3,5,9,метро Раменки,17 минут пешком,17,https://www.cian.ru/sale/flat/316159377/,"Ломоносовский просп., 35",55.707963,37.508544
1737,22300000,16.920097236430347,55.9,2,11,17,метро Раменки,3 минуты пешком,3,https://www.cian.ru/sale/flat/316185781/,"Мичуринский просп., 21К1",55.699375,37.503738
1738,18200000,16.716932152047026,40.0,2,3,16,метро Раменки,17 минут пешком,17,https://www.cian.ru/sale/flat/316339035/,"Мосфильмовская ул., 76",55.709434,37.502983
1739,15450000,16.55311956130803,38.0,1,17,17,метро Раменки,9 минут пешком,9,https://www.cian.ru/sale/flat/316537333/,"ул. Раменки, 14К1",55.690821,37.490245
1740,19400000,16.780783624033557,62.8,3,1,12,метро Раменки,3 минуты пешком,3,https://www.cian.ru/sale/flat/315411923/,"Мичуринский просп., 38",55.696392,37.494836
1741,19900000,16.80623028969472,42.1,2,2,5,метро Раменки,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316719324/,"Мосфильмовская ул., 37К1",55.711488,37.511814
1742,19900000,16.80623028969472,50.0,2,3,17,метро Раменки,8 минут пешком,8,https://www.cian.ru/sale/flat/315589544/,"ул. Раменки, 11К2",55.691049,37.496956
1743,19800000,16.801192495664765,47.3,2,7,14,метро Раменки,7 минут пешком,7,https://www.cian.ru/sale/flat/314885564/,"Мичуринский просп., 52",55.694804,37.489913
1744,20000000,16.811242831518264,54.4,2,3,17,метро Раменки,6 минут пешком,6,https://www.cian.ru/sale/flat/314839380/,"Мичуринский просп., 25К4",55.695256,37.504969
1745,21500000,16.883563493097892,44.1,1,16,17,метро Раменки,13 минут пешком,13,https://www.cian.ru/sale/flat/304820136/,"ул. Светланова, 11к1",55.689923,37.507663
1746,22300000,16.920097236430347,36.9,1,13,13,метро Раменки,6 минут пешком,6,https://www.cian.ru/sale/flat/304156404/,"Винницкая ул., 8к2",55.700862,37.495006
1747,22450000,16.926801172152537,58.2,2,12,17,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/312567786/,"ул. Раменки, 14К2",55.690603,37.488889
1748,23500000,16.972510979114386,72.9,3,1,17,метро Раменки,11 минут пешком,11,https://www.cian.ru/sale/flat/315582904/,"ул. Раменки, 25К2",55.68905,37.494647
1749,23500000,16.972510979114386,42.2,2,8,8,метро Раменки,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315150752/,"Мосфильмовская ул., 39К3",55.709723,37.512469
1750,23600000,16.97675726999584,59.4,2,13,22,метро Раменки,9 минут пешком,9,https://www.cian.ru/sale/flat/316121383/,"ул. Раменки, 21",55.690106,37.491988
1751,25100000,17.038378404102012,47.0,2,28,28,метро Раменки,15 минут пешком,15,https://www.cian.ru/sale/flat/308802672/,"Мичуринский просп., вл45",55.68805,37.483948
1752,24990000,17.033986302811137,53.6,2,3,16,метро Раменки,17 минут пешком,17,https://www.cian.ru/sale/flat/314414794/,"ул. Удальцова, 89",55.686761,37.485215
1753,24900000,17.030378361434938,70.0,3,2,9,метро Раменки,18 минут пешком,18,https://www.cian.ru/sale/flat/316665819/,"ул. Дружбы, 10/32",55.707907,37.513574
1754,25500000,17.054189010128656,43.0,1,5,13,метро Раменки,11 минут пешком,11,https://www.cian.ru/sale/flat/314040277/,"Винницкая ул., 8к1",55.700978,37.49347
1755,26500000,17.09265529095645,43.0,1,7,16,метро Раменки,6 минут пешком,6,https://www.cian.ru/sale/flat/315414019/,"Винницкая ул., 8к2",55.700862,37.495006
1756,26800000,17.103912445481086,43.0,1,5,13,метро Раменки,6 минут пешком,6,https://www.cian.ru/sale/flat/315647874/,"Винницкая ул., 8к2",55.700862,37.495006
1757,26800000,17.103912445481086,43.0,1,5,16,метро Раменки,6 минут пешком,6,https://www.cian.ru/sale/flat/313795928/,"Винницкая ул., 8к2",55.700862,37.495006
1758,28500000,17.16541464523888,72.5,3,12,17,метро Раменки,3 минуты пешком,3,https://www.cian.ru/sale/flat/311748004/,"Мичуринский просп., 31К2",55.695139,37.49824
1759,100000000,18.420680743952367,120.0,3,12,18,метро Раменки,13 минут пешком,13,https://www.cian.ru/sale/flat/316810970/,"Мосфильмовская ул., 88к2с7",55.705067,37.495518
1760,24000000,16.99356438831222,63.0,3,12,12,метро Раменки,7 минут пешком,7,https://www.cian.ru/sale/flat/315830831/,"Мичуринский просп., 54К1",55.6935,37.489616
1761,55000000,17.822843743196746,115.0,3,3,22,метро Раменки,7 минут пешком,7,https://www.cian.ru/sale/flat/305142334/,"Мичуринский просп., 16",55.703124,37.506056
1762,21000000,16.860032995687696,43.8,1,5,17,метро Раменки,13 минут пешком,13,https://www.cian.ru/sale/flat/314749771/,"ул. Светланова, 11к1",55.689923,37.507663
1763,59000000,17.893048001869992,111.1,3,12,17,метро Раменки,11 минут пешком,11,https://www.cian.ru/sale/flat/316630953/,"Мичуринский просп., 11К3",55.699314,37.511248
1764,46000000,17.64415195445337,60.0,3,20,28,метро Раменки,6 минут пешком,6,https://www.cian.ru/sale/flat/314940795/,"Винницкая ул., 8к2",55.700862,37.495006
1765,42500000,17.565014633894645,62.2,2,45,52,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/316342994/,"Мичуринский просп., 56",55.695509,37.485727
1766,39000000,17.47907220409392,53.1,2,7,17,метро Раменки,3 минуты пешком,3,https://www.cian.ru/sale/flat/315803072/,"Мичуринский просп., вл30Б",55.701125,37.498986
1767,17300000,16.666217059468007,38.0,1,6,18,метро Раменки,11 минут пешком,11,https://www.cian.ru/sale/flat/308913334/,"ул. Столетова, 8",55.705072,37.504888
1768,31870000,17.27717568639352,67.0,3,22,51,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/308474695/,"Мичуринский просп., 56",55.695509,37.485727
1769,33000000,17.312018119430753,40.5,1,11,15,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/315286310/,"Винницкая ул., 8к3",55.701425,37.493057
1770,34900000,17.367997387172654,45.0,1,13,15,метро Раменки,8 минут пешком,8,https://www.cian.ru/sale/flat/306797733/,"Винницкая ул., 8к4",55.701846,37.492177
1771,35700000,17.39066124674987,67.0,2,2,15,метро Раменки,11 минут пешком,11,https://www.cian.ru/sale/flat/307438333/,"Винницкая ул., 8к1",55.700978,37.49347
1772,36449000,17.41142458120035,63.0,2,4,17,метро Раменки,8 минут пешком,8,https://www.cian.ru/sale/flat/295863178/,"Винницкая ул., 8к1",55.700978,37.49347
1773,36480000,17.412274723170405,60.8,3,20,52,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/315855667/,"Мичуринский просп., 56",55.695509,37.485727
1774,37000000,17.4264284706085,79.3,2,3,25,метро Раменки,18 минут пешком,18,https://www.cian.ru/sale/flat/314942996/,"ул. Удальцова, 46",55.68498,37.492069
1775,37500000,17.43985149094064,62.2,2,4,10,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/308226545/,"Винницкая ул., 8к4",55.701846,37.492177
1776,39200000,17.48418730476069,79.6,3,46,52,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/316333487/,"Мичуринский просп., 56",55.695509,37.485727
1777,39800000,17.499377470254665,59.5,3,6,16,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/314880950/,"Винницкая ул., 8к4",55.701846,37.492177
1778,39500000,17.49181122987135,78.2,2,42,52,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/289119692/,"Мичуринский просп., 56",55.695509,37.485727
1779,39990000,17.504139980823002,63.0,3,17,28,метро Раменки,8 минут пешком,8,https://www.cian.ru/sale/flat/307963540/,"Винницкая ул., 8к1",55.700978,37.49347
1780,41000000,17.529082624668582,70.0,2,9,18,метро Раменки,13 минут пешком,13,https://www.cian.ru/sale/flat/313540599/,"Мичуринский просп., 3",55.704509,37.512838
1781,40900000,17.52664062101303,78.0,3,40,51,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/298534726/,"Мичуринский просп., 56",55.695509,37.485727
1782,41850000,17.549602354899758,84.0,2,15,21,метро Раменки,9 минут пешком,9,https://www.cian.ru/sale/flat/313350560/,"Мосфильмовская ул., 88к2с4",55.704093,37.493165
1783,41900000,17.550796384892365,65.0,2,40,50,метро Раменки,10 минут пешком,10,https://www.cian.ru/sale/flat/316583269/,"Мичуринский просп., 56",55.695509,37.485727
1784,57999999,17.875953551269316,93.0,3,2,14,метро Раменки,18 минут пешком,18,https://www.cian.ru/sale/flat/297672872/,"Ломоносовский просп., 36",55.709109,37.509891
